0,2.0195,-2.2514,2.9793,1.8098,4.8502,-1.3108,1.9171,-4.0936
0,-0.18947,-2.7471,-3,-5,-0.72615,2.4242,2.6159,-3.2724
0,-4,-5.1657,0.26557,-0.18703,-0.47717,-1.0451,0.38528,0.70105
0,2.4843,1.7245,-2.3624,-0.11377,-3.9568,-2.8891,1.8205,3.6353
0,1.8655,-3.165,1.3985,4.2342,3.9274,3.3281,-1.6526,-1.8618
0,2.0796,-6,-0.084411,-2.5929,2.945,-1.6942,-2.5536,-5.0791
0,-2.601,-1.5127,-2.4398,-1.3661,-1.22,-1.5586,-4.0127,-0.64839
0,3,4.7987,4.3658,2.1653,0.091403,0.12726,-2.8011,7.2954
0,-1.4264,1.2514,-0.33017,-2.4043,4.593,1.6567,5.0713,3.0513
0,1.8435,-1.9896,5.7021,-3.1421,-7,-0.59273,0.0041166,-7.5101
0,3,0.094744,-3,-5,-0.7079,2.4793,4.2661,3.1361
0,3,-3.4308,-0.86227,2.2172,2.5179,-6.875,-4.5984,4.6517
0,-2.7613,3.7387,3.2521,-5,2.5844,2.0377,-3.3894,0.49512
0,-1.0727,-4.5397,-0.33327,3.1889,1.1159,2.5119,2.5625,-3.5189
0,-2.388,-3.7436,-1.1059,0.53731,-2.2699,-4.798,6.9539,0.71158
0,-2.2294,1.9308,-0.86599,0.21258,-1.9437,3.2891,3.7541,2.6748
0,3,5.8854,5.1333,-3.6261,2.0236,0.88819,0.038037,1.72
0,0.62246,1.5657,-0.35571,-4.969,4.7314,-0.80298,-1.015,0.51987
0,0.27382,5.4413,0.19942,1.4794,-2.6065,-6.4478,4.7155,1.8631
0,-3.4134,0.89307,3.6444,-1.6318,5,-4.1642,2.652,2.6222
0,-2.153,2.0746,-3,0.13496,0.43013,-2.6703,-0.75593,0.043634
0,1.4614,2.0081,1.1719,-2.8694,-3.2554,-2.7067,1.2166,-2.6547
0,-0.66305,0.17244,-2.9283,-1.2332,-0.15952,0.11399,-1.2831,4.2426
0,-3.4762,-2.6995,-1.6044,-4.8695,3.5785,-5.8777,2.8601,-2.695
0,-4,-0.19057,4.2714,2.0288,-5.1798,-3.1966,-4.1641,-2.4784
0,2.3822,0.73305,-3,-5,-3.9708,3.2938,2.3884,7.9114
0,-4,-2.3891,5.1543,-4.7005,0.59605,4.7072,2.4703,-1.0145
0,1.982,-2.63,-3,-0.55651,4.3507,-0.81651,2.3675,-2.7198
0,-1.6301,2.0373,5.5619,-3.1185,0.3553,1.3695,-1.0026,-1.125
0,-3.4364,-0.28167,-3,4.0894,-3.0134,-1.1708,-2.6649,-1.1802
0,-1.5141,-0.39303,-1.9867,1.1377,-1.9354,6,4.8676,-1.6584
0,-3.5317,-3.0584,-1.5564,1.0585,-0.45691,0.62455,-1.2785,-1.7627
0,2.2783,-0.59803,1.8348,1.6046,1.6387,-0.6189,-3.0638,-0.14875
0,3,-1.3839,4.6227,0.17108,4.6684,-4.3976,-3.6965,4.1129
0,-3.3596,-1.7783,-3,-4.3065,-3.1223,-5.7541,-4.3118,-1.0089
0,3,3.0982,-1.5702,-3.8552,-2.0561,2.7753,1.9351,3.4617
0,-1.8792,3.2491,-0.74926,-0.043888,-6.2695,3.7313,0.046478,-3.3661
0,0.86002,-6,-1.8183,7,-2.6999,2.275,-2.3919,1.8717
0,-0.57515,0.13251,-2.8487,-0.29885,-0.67698,1.054,-1.2098,-0.22788
0,3,2.6769,-0.79997,2.1452,3.5721,0.56016,7.196,-5.5627
0,3,-0.65983,3.3431,2.196,-1.4459,-2.5243,-4.9356,-3.9441
0,2.8053,-1.3794,0.39794,0.63438,-0.62941,3.3232,-1.3502,1.3323
0,-1.4965,-4.1718,-2.8039,1.7324,2.4711,-1.1917,-1.2745,4.1309
0,2.1579,-2.9039,-2.1752,0.18348,2.2096,5.0628,2.4387,6.0635
0,3,-1.6023,2.6068,-5,-0.30194,0.92389,-7.2218,-2.4572
0,2.282,-6,-0.1753,3.068,-4.0927,-3.8029,-2.0367,-0.089158
0,0.66837,2.6584,1.3491,-0.84576,1.6504,-5.8781,-3.8882,-1.9863
0,1.3634,-1.1779,-2.4596,0.91802,5,0.10217,-0.62892,2.6221
0,3,3.9133,0.046666,5.0302,-3.6198,3.6189,7.1764,1.5259
0,0.29885,-0.56293,0.85023,-4.7872,-5.9319,1.6515,-1.5376,-3.2703
0,3,-1.582,1.8316,1.3617,-4.0104,-4.7775,-1.0714,0.0049739
0,-0.049612,0.15887,1.0462,-2.9083,-2.3362,2.9363,-8.3391,-2.1622
0,3,-0.50324,-0.44977,-1.6421,2.5374,0.15473,4.4594,-0.96273
0,-4,2.6475,-0.52442,0.21927,1.5306,-3.6855,2.9913,1.6477
0,-0.28411,-3.239,0.84759,-1.2538,-3.913,-2.4653,2.6875,2.0597
0,3,-3.9054,-3,1.4927,-0.83886,-0.53938,-1.291,-1.3841
0,2.6254,0.082031,4.379,2.8612,-0.1937,4.0496,1.564,-1.6593
0,-1.1359,-0.64362,0.18843,1.2225,1.7649,-4.2322,-3.0494,-2.8052
0,-0.77885,2.5049,-3,-3.0857,0.75828,-5.2512,1.4505,0.48741
0,-4,1.3818,-3,0.54463,1.1765,-1.1406,1.6148,-3.8709
0,0.25536,0.4043,-3,-0.52822,-2.5515,-5.3139,1.1876,-3.355
0,3,2.9763,-3,-5,1.7985,5.458,-2.3217,1.9447
0,1.537,-2.1007,-1.7731,-0.26256,-2.9311,0.76666,3.8594,1.6251
0,-4,-3.8806,-0.19216,0.7676,-1.6914,0.51602,-0.69529,3.0343
0,2.8352,-2.8571,-0.91057,-2.7984,2.6329,0.7425,2.1639,0.58794
0,-0.99448,-6,0.63788,3.2537,0.80376,1.3403,2.32,1.7922
0,-1.1386,-2.6845,-0.078297,1.8703,5,1.2606,1.775,-1.318
0,3,0.45496,-3,-3.2117,-0.050529,0.95448,-1.8273,-4.1283
0,3,-2.8909,4.9201,0.015663,0.21709,2.2358,-0.62158,1.5165
0,3,1.2517,0.065,0.15035,5,2.0264,0.69841,-3.4183
0,2.5794,-0.59192,-0.21953,2.4875,2.6021,-2.5812,-2.6688,0.63467
0,3,-3.0489,-0.70437,-0.98875,-0.021372,1.2028,1.1967,6.2142
0,1.4947,0.3135,5.6275,-0.042774,5,0.18531,0.41132,-4.7988
0,0.78111,-6,5.4217,6.4177,4.4192,0.53674,10,3.5779
0,3,-1.9033,1.9397,0.049715,-0.7565,6,0.48219,0.62362
0,-0.88312,4.9123,2.9993,1.7648,0.0033043,0.54589,0.37016,1.557
0,0.106,-1.5973,-3,-0.79603,0.27845,1.1199,0.86489,1.6733
0,2.9608,-6,2.0009,-5,3.2114,-4.2494,6.5311,4.3339
0,3,-0.94139,1.3805,1.2348,2.7567,2.3574,1.2474,-5.4186
0,-4,-6,-1.4843,-0.10104,-0.11639,-2.4664,-1.2133,-1.385
0,-0.74682,-0.63881,0.13183,-1.4726,0.14909,4.6908,-6.2407,1.3911
0,3,4.5413,1.4353,3.4211,1.1473,-4.3523,-3.0602,-6.9691
0,2.5239,1.8498,0.36566,3.84,1.2397,3.8467,1.6361,2.6024
0,1.3526,2.7065,2.9468,3.1811,-7,0.49596,2.9554,-2.4298
0,-1.1859,-1.2695,2.8401,-2.3228,4.1622,0.45712,-1.7058,-3.0573
0,-1.9833,-2.229,-2.1406,-0.073867,1.5782,-0.53477,-1.1665,2.0369
0,-1.3428,-2.061,0.64298,0.010826,-1.668,2.3049,3.7697,4.2103
0,3,3.3912,4.7697,-2.8822,2.7317,3.7008,0.65662,3.1058
0,3,-2.9536,3.8646,1.1367,-0.90552,2.3805,-0.14368,-2.4881
0,3,-6,-2.0458,-0.46165,4.1739,-0.17332,-2.0087,-2.3772
0,2.792,-4.0544,-0.5139,0.81547,5,-1.4769,0.34491,4.3786
0,2.8919,-2.2964,2.2383,2.4539,3.6186,0.75172,1.4697,-1.9921
0,-4,-1.8162,2.4678,2.049,1.9858,4.4766,1.3834,0.38579
0,-3.6491,-2.2139,1.7447,-5,2.0645,3.508,-2.9433,-0.82192
0,3,-3.088,0.20781,0.040314,-1.7662,5.8164,3.7657,3.9349
0,-4,-6,-1.2728,2.1447,-3.3173,6,-5.5639,1.9445
0,1.2143,0.33953,-0.35582,3.9867,1.4938,-1.0611,3.3303,3.9144
0,-4,-3.7501,-0.98912,-4.193,3.0133,1.7448,-2.7894,-1.2843
0,-2.737,-4.1428,-1.0588,0.23907,0.60088,0.31811,1.7572,1.1053
0,-2.0561,-5.164,5.7076,-1.2457,-1.5768,0.28877,-0.49579,0.99564
0,0.703,2.9897,-3,4.0656,-2.4738,-2.3365,-6.62,1.4371
0,3,2.3276,0.14156,0.63151,5,1.2026,1.713,1.3385
0,-2.2578,0.76011,3.805,-5,1.7066,-6.6875,-1.5259,-8.0993
0,-2.1475,-3.5541,-2.3674,-3.5935,0.10195,-0.53274,-1.9557,3.9081
0,3,1.3199,0.69503,-1.0901,0.60606,0.62769,1.1041,-0.34077
0,-2.8504,-2.7101,3.7895,-4.7946,5,6,2.267,1.065
0,1.0002,3.5009,-3,-2.9292,1.4113,-2.7202,0.26061,-3.6798
0,3,-6,-3,2.504,-0.56059,1.094,0.27645,3.1035
0,-0.95877,-0.35528,-1.483,-1.5477,-2.487,-2.2138,0.37538,-5.6884
0,-2.2727,1.709,-0.77965,2.8862,4.7639,4.6886,-2.2794,-6.0949
0,-1.0654,-1.7903,-0.25908,1.88,-0.55351,-1.5788,-0.30248,-3.2896
0,-4,-5.0292,-0.28309,0.36525,5,-9.4597,1.3118,-3.9235
0,3,3.1245,-0.2038,-1.3987,0.79612,-0.33074,-5.7309,6.9867
0,-1.6279,-3.3189,-1.1956,0.51846,-4.0444,-1.3081,6.224,0.17344
0,1.5673,-1.9871,-3,-1.6624,-0.12746,0.1951,2.9246,-4.5151
0,-2.8395,-3.6967,1.1533,2.4518,4.0234,1.5206,-3.7858,4.1159
0,0.32847,2.9229,2.2652,2.3983,0.85575,-4.151,0.33711,0.69974
0,3,-2.1747,-1.8427,-5,-5.1797,-4.751,-1.7698,4.5894
0,-4,1.9043,-0.61385,-2.0916,-2.9444,-3.4337,-1.0935,1.5561
0,2.7146,-6,3.3029,2.1337,-0.64323,-2.8332,1.5937,-0.86322
0,-0.71198,-0.73029,-3,0.65992,1.634,0.86187,-3.5692,-0.69017
0,-0.97779,6.7172,5.5535,-5,3.7834,0.76388,-0.047732,5.5478
0,3,-2.4193,2.3391,-5,-1.8505,-2.4383,-0.10072,-4.2685
0,-1.434,1.1574,7,-1.2712,-0.48475,3.4962,-3.7544,2.6846
0,-2.5031,-6,0.95819,0.74321,3.7819,-1.0234,-2.4325,-0.88548
0,2.1813,-0.8752,-0.1087,-0.64477,2.7377,-3.2997,-1.7835,5.0905
0,3,-6,2.6971,-5,1.3225,-2.286,4.8577,1.631
0,3,-2.7243,-0.94197,0.882,-7,-3.4663,-1.4415,-1.602
0,3,-2.0467,-1.4079,3.7385,2.7422,-4.0664,4.2909,-3.4015
0,0.67971,1.4187,3.7379,2.4281,5,2.953,-1.6434,-2.4029
0,-3.5507,-1.4458,-0.072415,-5,2.4383,-1.7118,-3.966,0.44477
0,-1.0464,-0.61741,0.80538,-5,0.11397,0.67737,-1.2759,1.3484
0,2.2916,2.7573,5.5704,1.3726,2.9256,-2.2126,-2.7147,0.67962
0,-0.2947,-0.46042,4.5468,-4.2594,3.0669,0.41022,3.1502,3.2272
0,0.85506,-1.5165,-1.729,-3.5407,5,-3.4696,-1.9167,1.4476
0,3,-2.6764,0.91827,-3.3326,-4.2796,2.1538,-2.393,-4.0853
0,-1.5492,-3.2951,1.5777,-2.4969,2.236,2.3722,4.2807,-0.29569
0,-1.5722,-3.5304,3.0139,-2.4923,-6.438,-1.4326,-3.2187,-9.3507
0,0.73907,0.91567,-2.1231,6.8486,-6.1716,-3.8208,2.6768,-5.2885
0,0.41042,-0.13735,1.1891,-4.2295,3.5203,-4.2296,0.69597,0.83744
0,1.6483,-6,2.4501,-1.091,-2.9869,-4.9444,-6.3847,1.8315
0,3,5.0472,-0.71632,-1.2966,1.791,-3.6152,1.4523,-3.8108
0,-1.361,-1.4575,2.4463,-2.215,-5.8716,-0.064263,-5.7827,-6.8475
0,0.097042,-1.3168,0.43601,-0.62048,1.1197,1.1831,-1.7523,-0.38124
0,-2.3102,-4.883,2.6392,-3.3181,0.92791,-2.6465,3.8953,-3.4323
0,-3.186,-0.81266,-3,-1.4136,5,-2.7052,-3.3826,1.9692
0,-2.398,-0.53086,-1.3391,1.226,2.0363,-0.70535,0.44041,1.6225
0,-0.55316,0.91409,2.8086,-2.6773,2.323,-2.2659,2.6051,0.50021
0,3,-0.35411,2.9188,-2.8357,2.9626,-0.27787,8.2657,-2.7099
0,2.6311,3.7405,1.6578,-3.5073,3.3191,3.9877,4.0737,0.54028
0,0.32836,-0.55561,1.0785,0.62268,3.8252,6,2.375,5.106
0,1.4451,-1.475,-1.1341,-2.3386,2.2954,-1.7458,-1.0677,-7.3331
0,0.90192,-1.6638,0.34109,-2.8071,-0.82091,-4.5835,-3.4246,-3.7925
0,-2.5814,-4.5859,-1.9248,1.0504,-0.43592,-0.95741,2.0176,-0.1029
0,2.2733,-1.2951,0.4358,-5,1.8292,0.4755,0.39044,3.188
0,0.1091,-1.5441,4.1537,-0.41063,-1.2228,-1.5706,-0.56075,-0.776
0,3,2.8798,1.2269,2.5332,-3.9192,-0.21409,-3.8522,3.9025
0,3,-1.0605,-2.8883,0.38933,1.1953,2.7683,5.4352,4.3432
0,3,4.055,0.48867,-5,-1.4327,6,-1.7189,-0.28364
0,2.6109,-3.0441,1.6939,-5,-2.3101,0.41015,3.6484,-5.0083
0,2.5279,-1.7526,-1.2623,3.3125,5,-3.4534,-1.3799,2.4765
0,-4,-0.11858,-2.6782,0.2134,-5.0972,1.1074,-1.6595,-2.4424
0,-4,1.9185,-1.3886,-1.8217,1.95,-1.8222,-2.5674,-4.4309
0,-0.53413,0.014353,3.386,3.728,-0.085811,0.5184,-3.0156,2.1948
0,-4,5.2845,7,-4.6998,1.9123,1.5921,1.6407,-2.0338
0,-3.2642,-5.4886,2.6475,-5,1.0349,1.5011,-2.7288,-1.6098
0,1.5194,-0.51924,2.1649,2.8592,0.4697,2.046,-2.8707,-0.77933
0,-1.8163,-0.82159,-1.317,-1.2562,3.842,-1.1344,0.75638,3.2741
0,1.4206,1.1414,-3,-2.8169,-0.55992,-0.66101,0.64549,-3.4924
0,0.44792,-1.5024,-3,-2.2393,5,0.5878,-3.809,-1.9371
0,0.096469,4.8441,-3,3.7954,1.0555,-6.2307,-2.8121,2.1981
0,3,3.6595,0.94471,-2.0044,3.0385,-1.9604,-3.76,-0.91388
0,-4,1.3595,-0.66663,-4.5304,2.1524,-0.078079,2.1001,-1.0421
0,3,0.86231,-0.48924,0.3842,1.05,-0.37238,0.9615,-2.0265
0,2.5714,-0.61984,-1.739,-2.1003,3.3484,2.7201,-1.9675,6.177
0,1.6599,-4.4646,-3,-2.4908,-1.0883,2.0332,-3.2171,1.7742
0,-1.7847,2.6379,4.4323,-5,-2.4912,0.18313,-1.9559,-3.4258
0,-3.682,-4.7919,-2.2151,0.45734,5,-3.5929,-0.082796,4.2665
0,0.61904,-6,6.5241,1.3499,-2.125,-4.6095,-0.7275,-0.45182
0,1.5006,5.2272,-1.6131,-1.2732,-6.2193,0.78588,1.5739,-0.68791
0,0.094002,0.36595,3.6434,-0.56102,5,-2.8825,-1.6952,0.53286
0,3,6.1728,-3,-0.41976,-7,-1.8904,-0.599,8.7944
0,-2.6378,-1.9345,6.351,1.4041,1.5393,6,3.2169,1.882
0,-3.4842,-3.3488,-0.76409,0.17325,0.73233,2.8168,1.7579,3.0548
0,-2.1778,5.2925,-2.7851,-5,-6.1669,1.362,1.2884,-0.4763
0,-1.1325,2.6495,-0.1708,-3.2877,0.46869,1.6454,6.7839,-5.5187
0,1.1012,-1.483,0.78313,0.90302,-1.1018,-0.96602,2.0821,1.2083
0,-4,1.3099,3.2164,0.089757,0.86486,1.0287,-7.6142,0.13221
0,0.42705,0.81226,-3,0.252,-2.7524,-0.50452,-3.4851,-4.9888
0,0.74939,0.17568,0.77335,-0.28869,4.8302,-2.5286,-1.9805,5.3884
0,-0.88933,-0.14644,3.1207,3.9953,-0.099953,-0.1018,-1.0446,1.2373
0,-2.435,-1.9824,-0.45279,-2.9248,-3.9918,1.631,0.019962,-1.804
0,-2.6005,-4.4735,-3,-3.3927,2.3131,1.4162,1.9617,-3.7784
0,-2.947,1.5941,3.8208,-0.86455,-2.9473,-2.9496,-2.5772,0.97941
0,2.9946,-0.014506,-0.98085,-2.2954,0.0062672,-2.3035,3.6859,-2.1028
0,3,-6,7,-4.6398,-0.22106,2.875,-1.1499,-7.0378
0,3,-6,-3,0.19451,3.5707,1.2403,1.1434,-8.034
0,0.17059,-4.5806,-2.4499,-1.9157,2.5973,-5.1541,-2.6545,-0.089363
0,2.7825,-6,2.8144,1.241,3.9414,3.7469,1.1173,-4.1465
0,2.1265,-2.4273,-0.41552,-1.9843,-1.369,-0.39508,-1.3613,0.080318
0,-2.3149,-4.3944,1.27,3.5142,2.9709,-5.2512,1.6982,-2.1583
0,3,4.0585,0.98266,-4.1015,-0.44576,1.7322,-3.9635,2.9397
0,3,-1.196,0.56257,3.6265,-1.9417,0.015332,2.1863,-8.1087
0,-0.24114,0.11654,7,-0.78985,-3.8329,0.37131,3.2264,4.1201
0,-0.15735,1.7185,-0.89693,-0.11549,-5.0012,5.1933,1.4965,2.2589
0,0.14921,-5.5774,-2.0235,4.7593,1.9664,-1.6351,-0.48062,3.1572
0,-3.4875,0.64061,-2.7258,-4.8808,-2.7426,-2.368,2.569,-5.2958
0,2.9069,-1.5344,5.63,4.0618,0.0087759,0.38433,2.8754,-0.70144
0,3,-6,3.2697,2.0173,-1.7215,0.23606,-2.1039,4.3059
0,-0.8862,2.5637,-0.30071,-0.93731,1.3237,3.626,3.5002,0.093942
0,0.629,4.1492,-3,-1.2043,0.94941,-0.54382,1.8614,2.9184
0,-2.3304,0.58686,4.2632,-3.2885,0.98058,4.8862,-1.9773,1.8039
0,-3.4411,-2.8059,-3,0.95991,-0.12895,-1.756,3.6988,3.2848
0,3,2.9124,2.6129,-1.8752,5,-0.57789,-1.2285,2.9757
0,3,3.3825,-2.6179,-5,5,-0.51118,1.2626,-2.509
0,3,-0.99857,-1.5668,-3.2244,-1.7277,1.2371,-0.82082,1.5225
0,-4,-3.3365,-0.013647,0.016898,-2.7044,0.14744,-4.1754,-2.0471
0,0.073149,1.2367,1.466,-0.22292,3.3473,-0.6517,-2.2441,-2.1619
0,-1.1185,1.5647,4.7069,-2.0641,2.6109,4.4114,-1.4179,0.30189
0,-0.80564,7.2061,-3,-5,3.0624,3.7356,3.1321,-2.1881
0,-1.1097,1.6826,2.1481,-4.6077,-2.807,0.72218,-1.3906,4.709
0,0.18687,-3.1005,0.97383,3.6436,0.91759,5.6309,-3.0416,-1.1469
0,-0.18761,1.2851,2.653,-2.1811,2.0975,-2.3765,2.1914,3.3354
0,-0.21724,-0.21204,3.2453,-2.2852,-0.65299,-4.2948,-2.5812,2.7969
0,0.23402,-3.2013,2.4165,0.51487,3.3038,-2.7248,-2.4498,-2.1378
0,3,-0.46637,-2.2027,1.0885,-0.4138,-3.253,-0.56244,-3.1857
0,0.99586,5.7864,0.0024508,1.499,-1.442,3.842,4.2352,-0.9941
0,1.2026,-1.3578,3.5121,-4.2754,-5.3813,-5.1804,-5.8279,-6.0779
0,-2.9605,-0.68108,4.3285,-1.3129,-2.2507,-0.94772,7.5059,1.9043
0,0.28698,-3.7245,4.3671,-3.2811,5,1.9695,-1.3738,-0.74578
0,-0.52576,1.8675,-1.5032,2.0496,1.6606,3.2847,0.95684,3.2185
0,-1.4177,-6,5.0244,-5,1.877,0.0058608,3.4929,-2.6738
0,0.97668,0.17315,-3,1.1212,-2.2774,-1.9252,3.5943,-2.2343
0,-3.6161,-6,-1.0974,4.6636,-4.6121,-3.4658,-2.5995,-5.2038
0,0.26961,-0.1456,-0.58578,0.28067,-3.6594,2.4697,0.14347,-3.3955
0,-3.3262,-1.3639,2.3057,-4.5473,-1.1666,-6.7038,2.6207,2.2425
0,1.8696,-1.3092,-3,-3.8431,0.072831,-7.5616,-3.3469,1.5296
0,0.51866,-4.3151,3.6987,-1.4858,3.6646,-3.5764,-2.3427,2.74
0,-4,1.3055,-1.2935,4.2159,3.5726,5.5691,-6.6688,0.2608
0,-0.77035,3.373,2.3189,-2.0366,0.13824,-1.5019,0.032477,-2.9979
0,1.6786,-4.2714,-2.2286,4.4494,1.2405,-1.2242,0.96523,1.5907
0,-2.9621,-0.99738,-3,-3.1681,0.24736,-2.1106,-2.7451,-8.3013
0,3,2.2046,4.0723,4.6111,3.7439,-3.3566,-3.4028,7.1131
0,0.48835,-5.8195,-2.4965,1.2626,2.9241,2.5063,6.3389,0.47647
0,-3.0628,-2.9921,2.8473,-3.2267,3.9826,-0.22237,0.87127,-2.4004
0,-0.54138,-1.7139,-2.096,-1.6692,-3.1212,1.211,-1.9905,-1.8266
0,-0.42642,-4.6717,-0.025896,-3.8702,0.081925,0.95307,-1.0963,-0.39873
0,0.32805,1.7929,1.6671,-3.3809,-1.3362,-0.24057,2.6904,-1.7389
0,0.17825,-2.8316,-1.4547,-2.9749,0.19094,-0.9006,1.4222,-2.6523
0,2.3285,-1.9669,-2.9685,-2.4716,5,-2.6793,2.1416,-0.31412
0,3,-1.2324,0.2679,5.3932,1.1279,-0.049123,1.5798,0.80363
0,-1.4571,-2.9172,-3,0.26511,4.375,-4.3551,-3.193,-3.0449
0,-1.4242,-1.9224,1.0376,0.294,3.4156,3.3577,-2.7721,-1.5836
0,3,-1.0425,-1.6875,-2.7458,5,-0.75981,-2.5411,0.5317
0,3,-1.0894,2.0249,-4.3377,0.72451,3.1541,-5.5635,5.7209
0,-1.1311,-1.4631,-3,0.79261,4.5408,-3.1031,-2.184,1.8501
0,-2.3849,-6,2.6626,0.33781,-3.0499,-4.5656,0.76704,-0.66495
0,3,-6,-1.1064,1.7301,1.6852,2.2259,4.026,-3.2652
0,3,-5.9552,5.4247,-3.9745,2.9432,-1.3017,-0.37327,-2.5031
0,-2.5101,-2.9891,1.5226,-2.7629,-2.1381,1.2327,1.7806,-2.124
0,2.9262,-2.0884,5.6243,-1.1983,-0.48182,-4.8109,3.363,0.41114
0,3,1.8455,4.4835,-2.3152,-2.2038,-0.7484,-2.526,2.0807
0,-0.10801,1.2505,-0.87336,-2.0749,-3.0605,1.2212,-0.9486,-0.86311
0,3,3.5239,-1.399,4.2119,3.0389,-0.58114,-6.4075,5.5937
0,2.0162,-0.88671,6.1113,4.5347,1.3065,1.8485,2.83,1.3979
0,-0.45443,-3.4857,4.3556,6.1496,5,-2.2456,0.68852,0.096158
0,1.2273,-0.46698,-0.12533,2.496,-3.2248,-2.5472,3.401,-1.4235
0,-1.3459,-4.3815,5.5979,4.704,-1.4733,-0.4923,-0.24778,0.81581
0,-4,1.3648,3.1863,-2.655,0.49954,2.9118,1.6982,4.6146
0,3,0.72558,0.1705,-3.2298,-1.9578,0.56998,2.5145,2.6557
0,-4,-4.1181,1.4619,0.53239,-0.092244,4.8121,-2.3645,2.7973
0,2.2322,3.357,0.63911,-2.6779,2.488,2.0754,-2.0114,3.3199
0,0.33365,-4.556,-3,1.0597,2.953,-2.6728,2.432,-1.285
0,-4,-2.3214,3.4459,-1.4062,1.3771,4.1326,5.1642,-4.2572
0,-1.4253,2.9445,3.7477,0.99739,-3.6453,5.0717,0.25201,-4.3811
0,-2.4338,-0.79146,4.2214,-4.095,-2.3216,-1.4764,-2.7364,-0.37016
0,3,3.0791,-3,0.37337,-6.2886,6,-7.2431,3.8659
0,0.4049,1.2846,4.2799,2.4143,-2.1258,0.28702,-1.1686,3.1872
0,0.10367,-2.5756,-3,4.237,-3.829,-1.5384,2.5447,1.3857
0,-1.6471,-1.9032,2.6531,-1.9758,0.83313,4.1824,-0.89371,-3.0015
0,0.27904,1.9179,4.602,2.0637,1.5621,-3.1969,-3.3867,4.9543
0,1.9353,0.77569,0.17104,-3.8334,4.838,3.6729,5.0517,3.4546
0,3,3.7695,0.21447,-3.4508,-2.5316,-0.66003,-2.7672,3.769
0,-0.80613,0.17667,2.7732,1.2325,-0.66174,2.9109,-8.1989,3.8202
0,1.5235,-6,-1.1567,-1.5651,2.1504,-5.1003,-2.2491,2.6066
0,1.8982,-3.9681,2.6842,4.874,3.3243,-1.8521,8.39,0.9258
0,-1.9046,-2.9751,2.0727,-1.277,-2.6592,1.7508,1.5656,5.0953
0,2.7839,-4.2991,0.8404,-5,1.0002,-2.7779,2.7821,-2.44
